Cluster,Access to water,Access to electricity,Acess to cellphone,Education completed,Wealth Index Factor Score,hiv blood test result,latitude,longitude
191340,650,31.0,31.0,27.0,0.73602,0,22.68682248,75.87362086
191342,4870,137.0,87.0,176.0,-1.19586,0,24.78453146,77.48185665
191349,1680,80.0,82.0,119.0,-0.73941,0,23.64449299,78.75869373
191351,1760,92.0,59.0,245.0,-1.31294,0,22.87409631,80.40989357
191352,480,25.0,24.0,65.0,-0.28437,0,22.60857334,77.75554598
191355,3105,97.0,97.0,90.0,-0.4039,0,24.29473519,75.05259403
191357,3300,82.0,98.0,113.0,-0.72601,0,25.59113339,76.61427982
191360,520,27.0,18.0,29.0,-0.06496,0,21.25649005,76.19973977
191362,2060,75.0,74.0,97.0,-1.32056,0,22.4715611,80.55010119
191363,4330,111.0,111.0,95.0,-0.20508,0,23.64391482,76.73103314
191364,735,54.0,54.0,91.0,-0.79504,0,23.16119569,75.61840267
191366,1005,41.0,36.0,69.0,-0.76938,0,22.58569249,77.89574881
191367,1040,46.0,36.0,60.0,-1.00766,0,24.861161300000003,77.12038574
191369,1330,43.0,41.0,40.0,-0.88004,0,23.42929887,76.01669568
191373,745,52.0,52.0,113.0,-0.10561999999999999,0,24.28567935,81.35231643
191374,540,31.0,28.0,56.0,0.32202,0,21.81889534,76.34007523
191379,5220,95.0,70.0,117.0,-1.06466,0,23.88095669,79.80479175
191380,405,30.0,30.0,48.0,1.21646,0,23.16686495,81.93984201
191385,3705,64.0,89.0,145.0,-1.2673,0,22.49370308,79.78838611
191387,355,30.0,30.0,38.0,1.26638,0,22.39176472,79.5448596
191392,3945,83.0,75.0,90.0,-0.61578,0,24.63141451,77.95351086
191393,1415,50.0,50.0,85.0,-1.17454,0,22.18207818,80.51445663
191396,735,52.0,51.0,74.0,-0.23926,0,21.58538117,78.88605008
191397,45,9.0,9.0,8.0,1.3303,0,22.97516096,76.05721733
191398,1105,73.0,56.0,147.0,-1.02828,0,22.97296306,74.60026663
191400,1330,35.0,51.0,15.0,-1.1553900000000001,0,23.124474499999998,79.10601743
191401,140,20.0,9.0,39.0,-1.04597,0,21.45066602,76.70431313
191413,1190,83.0,73.0,131.0,-0.36855,0,24.68160697,80.5911058
191416,140,8.0,5.0,11.0,-1.14124,0,22.22681695,79.77835172
191418,730,53.0,44.0,78.0,-0.92447,0,24.93305197,77.60555488
191419,920,72.0,60.0,99.0,-1.00091,0,24.76937042,79.96649011
191420,65,9.0,9.0,22.0,0.77772,0,22.73800357,75.88134375
191421,1040,52.0,42.0,185.0,-1.13652,0,24.09343032,80.90738890000002
191426,880,34.0,34.0,19.0,-0.83022,0,21.66121888,77.98754724
191428,1805,45.0,39.0,81.0,-0.59463,0,21.68912257,79.99910133
191433,740,18.0,18.0,11.0,-0.15774,0,23.17556618,79.88829532
191435,4555,66.0,96.0,238.0,-1.08687,0,22.00562939,78.77801187
191436,1660,60.0,62.0,126.0,-0.75806,0,22.06968842,79.70383803
191439,1450,42.0,51.0,102.0,-1.23501,0,22.56784136,77.35083427
191441,2505,66.0,66.0,63.0,-0.66825,0,21.70345172,76.3741074
191450,689,39.0,35.0,55.0,-0.12574,0,23.26836295,76.55868719
191454,350,18.0,18.0,29.0,0.078675,0,23.18909942,79.92953074
191456,2050,89.0,61.0,99.0,-1.08994,0,24.568587,75.28615884
191457,2715,114.0,104.0,170.0,-1.0362,0,25.46376017,78.36387112
191461,1300,86.0,45.0,141.0,-1.11565,0,21.43226565,77.71644971
191469,5110,85.0,89.0,187.0,-1.13709,0,22.65035359,79.91620599
191471,1045,97.0,102.0,165.0,0.0215,0,26.19913821,78.93815055
191475,2405,70.0,78.0,143.0,-1.04457,0,23.10593157,81.86421864
191476,1260,54.0,52.0,67.0,-0.52521,0,25.64053694,78.39376635
191477,315,32.0,31.0,51.0,0.927,0,22.98050734,76.06373753
191478,10,0.0,0.0,0.0,-1.34123,0,22.94651712,79.17985051
191483,1185,77.0,70.0,129.0,-1.01274,0,23.971224199999998,80.47207936
191490,3445,102.0,102.0,147.0,-0.75081,0,24.06235068,76.82815095
191492,60,4.0,4.0,2.0,0.65993,0,23.18204698,75.80015663
191496,3310,81.0,77.0,113.0,-0.83913,0,23.33525264,76.38901247
191499,2485,101.0,85.0,99.0,-1.16204,0,21.60941724,75.04325674
191502,1365,71.0,44.0,103.0,-1.49081,0,23.50859349,79.92760246
191509,1060,69.0,69.0,185.0,-0.678125,0,23.19323226,81.91811896
191512,1955,71.0,64.0,87.0,-0.43723,0,22.84322472,77.2230421
191517,3525,74.0,47.0,171.0,-1.1017,0,24.072866199999996,79.33536999
191529,105,7.0,7.0,3.0,0.58531,0,22.488455300000002,78.44206876
191530,990,39.0,45.0,84.0,-0.60701,0,23.78346105,80.32084808
191532,450,29.0,25.0,49.0,-0.91734,0,23.61050023,77.92809657
191533,2135,89.0,57.0,75.0,-1.26196,0,22.66551801,79.32322067
191536,733,38.0,34.0,71.0,-1.26741,0,22.35358155,80.42156440000001
191538,2060,122.0,122.0,184.0,-0.82021,0,22.46266155,74.41309675
191539,890,54.0,47.0,112.0,-0.49533,0,25.66021689,78.72783438
191540,1595,67.0,56.0,101.0,-0.44832,0,22.58450272,80.38311068
191541,2340,45.0,66.0,136.0,-1.50805,0,22.84175029,81.47809873
191543,2870,76.0,63.0,130.0,-1.30231,0,22.79582924,81.35048484
191545,1665,68.0,52.0,136.0,-1.36303,0,23.02598452,81.01768657
191547,300,19.0,16.0,48.0,0.99065,0,24.71803633,80.18981968
191548,3540,99.0,88.0,99.0,-0.96999,0,23.33775906,75.7322937
191549,595,39.0,41.0,77.0,-0.51316,0,24.82910816,80.97597198
191551,80,8.0,8.0,7.0,1.12216,0,22.16188779,76.86115898
191555,2430,62.0,44.0,145.0,-1.17965,0,22.3230866,79.48991425
191556,1185,70.0,59.0,141.0,-0.71933,0,24.61166883,79.01255081
191560,5115,57.0,62.0,129.0,-0.4976,0,23.21571646,81.66082712
191561,2405,83.0,67.0,204.0,-0.95876,0,24.35449549,81.56683785
191569,1995,70.0,51.0,87.0,-0.99822,0,23.83370003,77.72708102
191571,1080,58.0,45.0,69.0,-0.77868,0,23.83852004,80.39078775
191572,1505,70.0,64.0,95.0,-0.41216,0,23.26491022,75.86207114
191573,1250,48.0,40.0,57.0,-1.22054,0,23.23001414,74.81426119
191574,1845,68.0,53.0,83.0,-0.96339,0,22.72858771,78.45912956
191582,320,12.0,12.0,27.0,0.24430499999999997,0,22.73224538,77.69841714
191583,885,59.0,56.0,66.0,-0.37315,0,26.51985604,77.98819474
191588,2240,74.0,73.0,84.0,-0.79145,0,22.71603634,80.84353557
191593,70,5.0,8.0,1.0,0.82856,0,26.20110837,78.17291493
191595,280,19.0,14.0,30.0,-0.0451,0,23.18623626,81.57780888
191597,1780,43.0,62.0,79.0,-1.328725,0,24.08978493,82.65843904
191599,4820,66.0,60.0,95.0,-0.48394,0,23.46323849,76.52973637
191601,1935,70.0,59.0,90.0,-1.25735,0,22.78236821,80.69545769
191619,925,37.0,43.0,76.0,-0.93168,0,24.97886094,78.66886992
191623,695,76.0,76.0,115.0,-0.6578200000000001,0,23.33069781,78.0235495
191625,2745,94.0,79.0,155.0,-1.25504,0,21.53615188,76.09376448
191626,1175,62.0,50.0,129.0,-1.15817,0,23.56743571,80.71489264
191628,900,98.0,94.0,86.0,-1.17406,0,22.90706982,74.81824207
191629,300,5.0,5.0,0.0,1.26794,0,22.70758895,75.83437157
191635,1000,65.0,65.0,93.0,-0.84088,0,22.88388426,79.04165049
191639,3335,100.0,95.0,68.0,-0.65268,0,23.8251516,76.27427102
191644,75,5.0,5.0,7.0,-0.05816,0,25.66952733,78.45133276
191647,4325,28.0,114.0,187.0,-1.07547,0,24.59467111,77.88697004
191651,300,16.0,13.0,19.0,-0.14228,0,24.60231498,75.23954605
191652,2235,85.0,86.0,73.0,-0.73601,0,22.40295957,80.70921881
191654,310,6.0,6.0,27.0,-1.57499,0,21.25996783,76.43568261
191660,1445,76.0,63.0,139.0,-0.99471,0,24.70009111,81.27527635
191666,2050,99.0,91.0,125.0,-0.8014,0,26.40535184,78.84724253
191678,1450,64.0,58.0,78.0,-0.73189,0,23.14262883,75.75642495
191684,1195,65.0,57.0,95.0,-0.83091,0,23.16220728,81.40299548
191685,3780,86.0,79.0,62.0,-0.69695,0,24.64965918,77.61084951
191706,1545,73.0,65.0,101.0,-0.61213,0,24.48106777,77.85501131
191709,814,43.0,51.0,93.0,-0.7313,0,26.50751046,78.86626371
191711,2055,93.0,83.0,40.0,-0.78193,0,26.61153468,78.43799417
191714,1830,57.0,52.0,64.0,-0.47995,0,21.80639895,76.16136948
191717,3290,47.0,61.0,71.0,-0.92153,0,23.31620436,77.79505508
191720,3110,116.0,111.0,191.0,-0.46337,0,24.88345664,77.11061005
191722,2825,98.0,83.0,34.0,-1.07292,0,22.77371976,74.65478502
191725,1300,64.0,65.0,119.0,-0.6005,0,26.21020847,78.71720399
191726,1940,27.0,86.0,161.0,-0.82671,0,25.80655861,78.44352504
191730,70,7.0,7.0,0.0,-0.82939,0,23.54995433,79.94763057
191736,1010,45.0,36.0,88.0,-0.28366,0,24.10212874,82.51786961
191742,1850,49.0,45.0,81.0,-0.50722,0,24.61462201,80.87647028
191753,250,18.0,18.0,21.0,-0.43493,0,23.3988355,79.52377948
191757,1665,63.0,55.0,79.0,-1.36012,0,22.03399373,78.33945897
191763,1175,79.0,60.0,80.0,-0.89734,0,23.85989746,77.14536139
191773,2550,85.0,83.0,142.0,-1.106925,0,24.07767757,76.75146550000001
191776,1685,88.0,68.0,57.0,-1.3575599999999999,0,23.24849502,81.02280551
191778,2840,69.0,76.0,93.0,-0.65176,0,22.92907053,79.87317178
191781,2170,97.0,80.0,58.0,-1.2082,0,21.48303071,75.74023639
191784,60,4.0,4.0,8.0,-0.13509,0,21.47581307,76.53691825
191785,2860,89.0,92.0,223.0,-0.91417,2,22.92315313,81.1158178
191790,445,21.0,21.0,4.0,0.43428,0,22.71094763,77.75429574
191795,1045,54.0,52.0,44.0,0.1653,0,24.7446957,78.83343847
191796,475,28.0,28.0,64.0,0.64905,0,22.12351098,78.1499171
191797,2280,71.0,72.0,91.0,-0.71423,0,24.24714595,79.86774085
191803,780,50.0,40.0,33.0,-0.2497,0,22.02366134,79.06968902
191805,3120,58.0,59.0,124.0,-1.42666,0,23.19278075,80.81323299
191807,3000,63.0,63.0,53.0,-1.30624,0,21.84972043,76.80787338
191817,960,84.0,84.0,179.0,-0.5293,0,25.8998487,78.75828533
191828,60,4.0,4.0,9.0,1.49091,0,22.57331919,75.75002142
191829,2055,84.0,59.0,114.0,-1.1996,0,23.18637258,80.67742264
191830,3960,60.0,72.0,143.0,-0.75717,0,23.42352278,76.82519727
191831,4085,78.0,78.0,162.0,-0.83238,0,21.96361098,76.33451695
191839,595,49.0,47.0,102.0,-0.07554,0,23.01767205,74.79088199
191840,295,20.0,20.0,37.0,1.06054,0,23.71099038,75.98903773
191842,1265,51.0,50.0,90.0,-1.09593,0,24.14045656,79.78238409999999
191848,200,11.0,22.0,53.0,-0.6736,0,22.77054785,78.33373333
191852,3615,89.0,74.0,106.0,-0.4892,0,23.18938709,79.88559956
191855,100,10.0,10.0,0.0,-0.46298,0,21.79033752,75.68493192
191857,145,16.0,4.0,31.0,-0.9389,0,22.43984507,76.07714127
191860,895,39.0,32.0,50.0,-0.64288,0,26.449663399999995,78.4117988
191862,10,1.0,1.0,0.0,0.03413,0,22.6869747,75.82801402
191866,2475,69.0,69.0,126.0,0.60184,0,25.41621882,77.65944257
191868,912,81.0,81.0,64.0,-1.12178,0,22.52360741,78.35593388
191874,1090,50.0,40.0,99.0,-1.079285,0,22.86607108,78.47192104
191880,1360,85.0,76.0,232.0,-1.10578,0,22.00242946,77.59658004
191884,1865,107.0,101.0,82.0,-1.28144,0,21.59691917,75.13331905
191887,870,57.0,66.0,96.0,-1.33226,0,24.56182233,81.68528834
191892,80,15.0,15.0,5.0,-0.1592,0,21.18876213,76.22673814
191895,3835,115.0,94.0,145.0,-1.25717,0,23.91857387,80.68905065
191897,18,4.0,4.0,0.0,-0.36701,0,22.05395274,75.04404115
191898,1710,82.0,66.0,70.0,-1.29838,0,23.42915768,80.60292343
191904,2335,49.0,79.0,109.0,-1.17414,0,24.46655941,82.15673119
191908,280,2.0,6.0,0.0,-1.49886,0,21.31578387,76.31569529
191913,2280,30.0,35.0,51.0,-0.86871,0,25.39579394,78.07936368
191920,550,64.0,63.0,161.0,0.56358,0,23.19178434,79.93254937
191926,980,57.0,70.0,112.0,-0.46399,0,26.38890506,77.79644731
191928,1970,84.0,66.0,118.0,-0.97862,0,22.93558456,79.86397892
191930,230,19.0,19.0,2.0,0.14068,0,22.50665081,74.10903441
191931,475,18.0,26.0,93.0,-1.459015,0,23.83048965,80.97715631
191936,635,45.0,45.0,28.0,-0.83119,0,24.46972533,75.19945552
191942,2765,0.0,38.0,171.0,-1.49409,0,24.39646961,82.56678153
191944,2195,77.0,85.0,151.0,-0.47165,0,24.00832162,76.91763992
191945,580,22.0,29.0,18.0,-0.75853,0,22.96347335,74.57201776
191951,1205,37.0,42.0,106.0,-1.29205,0,24.12967295,81.61578994
191952,755,64.0,44.0,112.0,-0.6555,0,23.21089486,79.67402742
191953,1055,41.0,40.0,38.0,-1.01566,0,22.94707175,81.08761852
191956,2720,111.0,111.0,91.0,-1.14,0,21.80908251,75.02239264
191958,1195,69.0,71.0,72.0,-0.78531,0,24.50623833,81.49763563
191962,640,16.0,32.0,57.0,-1.06665,0,26.59417301,78.27642201
191964,2160,148.0,128.0,164.0,-0.99435,0,22.33111167,74.37235648
191966,390,22.0,21.0,44.0,-0.601675,0,23.77704046,80.41309039
191969,2218,52.0,88.0,92.0,-0.6315,3,25.07671022,79.51969583
191972,30,1.0,1.0,0.0,-0.0919,0,23.25532712,77.42338826
191978,1368,88.0,80.0,120.0,-0.67484,0,21.68316402,75.5873012
191979,1485,45.0,45.0,36.0,0.39107,0,22.9770313,76.03961872
191980,50,10.0,10.0,0.0,0.20398,0,26.23179946,78.17613937
191982,735,49.0,52.0,89.0,-0.91761,0,23.35389772,80.93134121
191984,1195,87.0,42.0,138.0,-1.07213,0,21.57747821,80.67098828
191986,1270,46.0,35.0,69.0,-0.26291,0,23.06315719,75.91217876
191987,110,11.0,11.0,16.0,0.68752,0,22.12296601,78.02743853
191988,1280,44.0,32.0,117.0,-0.21309,0,23.116254,80.24462407
191995,1965,82.0,76.0,52.0,-1.42665,0,22.47823797,75.23205401
191996,780,12.0,10.0,17.0,-0.45241,0,26.33563288,78.10453096
191997,95,12.0,12.0,26.0,0.41764,0,23.16560607,75.78361732
191998,1195,57.0,53.0,69.0,-1.30111,0,24.58113612,80.30915641
191999,2315,86.0,79.0,109.0,-1.03601,0,22.14519265,78.61805723
192001,585,30.0,30.0,86.0,0.78076,0,23.33316413,75.02703821
192003,5275,93.0,75.0,134.0,-0.81451,0,23.83833175,79.19261180000001
192009,1910,75.0,71.0,106.0,-1.22482,0,23.36189237,81.9398313
192010,1495,59.0,51.0,81.0,-0.91726,0,23.80662392,78.85030335
192013,75,5.0,5.0,13.0,-0.1915,0,26.19843637,78.12243698
192016,5090,79.0,82.0,121.0,-0.28634,0,23.79683352,79.14438237
192022,1746,31.0,52.0,82.0,-1.2481399999999998,0,23.83146379,79.60034392
192026,250,26.0,26.0,31.0,0.98235,0,26.66377956,78.36611653
192027,750,20.0,14.0,0.0,-0.47913,0,23.02092626,79.96623078
192028,2170,69.0,64.0,177.0,-1.16419,0,22.64017308,81.05458473
192038,825,36.0,36.0,91.0,-0.36052500000000004,0,24.37670908,80.13684864
192040,320,17.0,17.0,11.0,-0.78897,0,23.60014497,76.17808523
192043,2995,74.0,74.0,78.0,-0.12537,0,23.3235413,76.40927515
192046,1315,75.0,89.0,158.0,-0.78777,0,25.02329699,79.28819097
192049,3080,79.0,82.0,72.0,-0.04564,0,22.16145691,78.58348181
192052,2330,44.0,74.0,116.0,-1.30904,0,24.61867306,79.20496021
192058,2475,74.0,75.0,43.0,-1.47347,0,21.64108166,75.43638756
192060,585,31.0,22.0,55.0,-0.97114,0,25.89635758,76.85395263
192072,1985,112.0,80.0,167.0,-1.11316,0,21.71361611,74.61357348
192076,860,28.0,28.0,53.0,-0.95596,0,24.87686135,77.15036090000001
192081,770,45.0,51.0,80.0,-1.22594,0,24.11644475,81.05705223
192084,1135,39.0,51.0,43.0,-0.78526,0,25.73865737,77.27788095
192088,1500,106.0,113.0,140.0,-0.63891,0,24.44320429,81.27892465
192089,275,12.0,12.0,17.0,0.32035,0,22.61205214,80.37697169
192094,995,47.0,47.0,74.0,-0.49725,0,24.70741653,77.53973238
192095,98,10.0,10.0,4.0,-0.81055,0,23.7996638,74.99599408
192096,1690,84.0,77.0,108.0,-0.47412,0,24.42785124,81.64143270000001
192104,2500,111.0,122.0,100.0,-1.08464,0,22.38283906,74.56396828
192106,3279,74.0,85.0,106.0,-0.11111,0,25.40432639,78.8960632
192111,1580,71.0,63.0,129.0,-1.01749,0,24.66074498,81.07599916
192112,325,15.0,15.0,34.0,-0.07872,0,22.48494542,77.29662598
192116,650,20.0,19.0,30.0,-0.99434,0,23.65129763,77.52801021
192123,1210,32.0,32.0,65.0,-1.39559,0,24.49591795,82.52282239
192133,755,38.0,32.0,107.0,-1.29708,0,23.55706633,81.38363847
192141,4560,64.0,82.0,90.0,-1.0923,0,22.88096802,76.59543915
192152,410,29.0,29.0,34.0,0.89104,0,22.61803843,77.77206985
192153,4325,69.0,69.0,124.0,-1.19109,0,23.68973428,79.92539686
192155,905,52.0,51.0,69.0,-0.36195,0,23.17828175,75.53538466
192157,500,30.0,30.0,54.0,1.0397,0,22.03469237,74.89509581
192159,2600,97.0,97.0,116.0,0.84445,0,22.77013959,75.83974542
192161,1315,44.0,44.0,49.0,0.15571,0,23.17627823,79.91148050000001
192162,2015,97.0,75.0,118.0,-0.84669,1,22.06217584,78.14117871
192163,3010,57.0,66.0,52.0,-0.8448,0,24.09831764,81.32821442
192164,3390,59.0,47.0,89.0,-0.46394,0,23.76172312,77.80158046
192175,285,18.0,18.0,50.0,0.635975,0,23.16538574,75.78233496
192176,665,23.0,23.0,23.0,0.92842,0,22.77175616,75.85597899
192179,1195,65.0,52.0,111.0,-0.84964,0,24.03764847,82.49608444
192181,2385,46.0,51.0,120.0,-1.15846,0,24.00970061,77.46087818
192182,485,29.0,28.0,80.0,0.48937,0,24.26965089,80.77162861
192188,7040,37.0,93.0,98.0,-1.33989,0,24.77366124,77.07430179999999
192190,875,41.0,32.0,47.0,-0.7054,0,21.58965039,79.97329105
192192,2265,73.0,76.0,151.0,-0.5422450000000001,0,24.71552351,79.62028004
192195,430,23.0,14.0,25.0,-0.80759,0,22.76982169,77.54532925
192197,2690,70.0,57.0,155.0,-1.42,0,22.91446318,80.13949908
192199,3350,142.0,111.0,115.0,-1.02965,0,22.01200471,77.00568951
192202,1625,97.0,87.0,100.0,-0.54141,0,23.27373995,79.80521988
192204,2030,67.0,56.0,128.0,-1.06028,0,22.90168405,78.79362532
192209,2240,85.0,98.0,181.0,-0.26564,0,24.52191815,77.17474328
192216,3455,87.0,81.0,35.0,-1.3357649999999999,0,22.01910893,74.44853674
192219,40,4.0,4.0,2.0,0.55228,1,24.48279131,75.13928274
192222,1760,79.0,73.0,170.0,-0.44447,0,23.28188977,77.0916225
192223,3685,0.0,51.0,117.0,-1.47011,0,24.39704069,82.6121322
192224,140,10.0,10.0,8.0,-0.21569,0,25.67017137,76.69772040000001
192232,1040,48.0,43.0,54.0,0.67441,0,22.74867024,75.84878388
192240,2075,86.0,92.0,177.0,-0.85286,0,24.32414951,79.88964049
192247,4170,105.0,90.0,143.0,-0.79531,0,25.57224538,78.40686857
192250,2015,80.0,88.0,127.0,-0.08369,0,24.91461508,79.40342005
192252,840,2.0,17.0,47.0,-1.60347,0,24.02068526,81.97940794
192253,2245,64.0,61.0,135.0,-1.00488,0,24.56493563,80.35703170000001
192254,250,19.0,19.0,0.0,0.26246,0,25.03865325,79.68186022
192256,735,42.0,46.0,108.0,-0.67044,0,26.51688667,78.22046836
192257,820,63.0,63.0,78.0,-1.11279,0,25.01278367,80.29369207
192260,60,6.0,6.0,11.0,-0.70516,0,22.07251394,76.17210265
192262,1030,86.0,65.0,100.0,-1.05098,0,21.81080155,79.58703152
192263,1825,53.0,43.0,82.0,-1.4719,0,23.40707083,74.75834578
192265,1905,61.0,54.0,79.0,-0.36301,0,23.11291449,80.75691041
192266,1150,34.0,28.0,34.0,-0.8434649999999999,0,23.64781111,79.05934811
192267,2830,93.0,81.0,178.0,-1.0843500000000001,0,22.4272014,80.3167373
192270,995,50.0,46.0,69.0,-0.30788,0,22.96740859,76.18954179
192272,705,49.0,54.0,49.0,-0.35346,0,23.44981528,75.38249697
192274,605,47.0,47.0,49.0,0.23048,0,22.60372987,77.07171913
192279,665,32.0,27.0,53.0,0.17436,0,23.18655342,79.97381547
192281,720,49.0,46.0,58.0,-0.91142,0,21.70272802,80.35115329
192283,1010,48.0,48.0,70.0,-0.48725,0,26.47191699,78.77144608
192284,1345,30.0,40.0,87.0,-0.86463,0,23.19365388,75.79425311
192289,1170,47.0,54.0,82.0,-0.53822,0,24.49336234,77.58821253
192296,965,30.0,44.0,79.0,-0.9834750000000001,0,23.64728239,80.71419677
192297,500,29.0,31.0,46.0,-1.19424,2,22.50471211,76.35550615
192302,3015,104.0,106.0,154.0,-1.08526,0,23.94489241,76.57698457
192303,815,41.0,40.0,30.0,-0.45548,0,23.05807729,78.48476419
192305,1760,55.0,59.0,124.0,-0.29887,0,24.62954409,77.27713732
192306,1245,86.0,80.0,140.0,-0.27981,0,22.1524207,75.20648313
192309,855,28.0,20.0,62.0,-0.11299999999999996,0,21.80506713,76.37642344
192315,2775,82.0,82.0,114.0,-0.27402,1,23.44488167,76.61509068
192318,735,43.0,41.0,70.0,-0.12276,0,22.96960616,75.28096493
192323,250,9.0,9.0,19.0,0.56341,0,23.26810338,77.41825038
192331,4325,116.0,94.0,94.0,-0.81488,0,25.32443083,77.53534044
192333,1360,71.0,68.0,88.0,-0.10622999999999999,0,23.97984757,75.18194304
192336,3430,93.0,107.0,224.0,-1.11016,0,21.47255491,76.06787856
192340,265,27.0,25.0,71.0,-0.52243,0,25.75228425,76.67734646
192344,1315,52.0,48.0,105.0,-0.95298,0,23.48040929,79.85164397
192345,385,4.0,5.0,9.0,-0.08071,0,23.07948743,76.44727888
192347,1635,66.0,71.0,142.0,-1.3174,1,24.37282169,81.45697667
192355,715,30.0,30.0,23.0,0.51621,0,24.21599378,74.97867443
192356,1385,50.0,45.0,28.0,-0.99583,0,24.29599896,81.36067904
192357,3445,118.0,129.0,162.0,-0.45781,0,24.30925796,77.77007357
192359,1748,119.0,119.0,115.0,-1.06975,0,22.49194274,74.51632543
192364,2484,85.0,75.0,173.0,-0.70906,0,25.31747044,78.71970598
192367,1295,88.0,60.0,91.0,-0.68765,0,21.33578852,76.27264289
192373,1555,88.0,88.0,148.0,-0.33023,0,26.36783927,78.97287334
192375,600,24.0,23.0,47.0,0.41672,0,0.0,0.0
192378,2710,73.0,73.0,112.0,-0.69101,0,23.56209694,78.42842901
192381,315,22.0,20.0,25.0,0.50548,0,23.05137042,79.48835016
192389,2140,94.0,78.0,116.0,-0.97473,0,24.95248709,79.23881703
192393,60,6.0,6.0,0.0,0.06344,1,23.30373176,77.50129314
192395,3240,88.0,57.0,119.0,-1.22444,0,22.95519608,81.15443963
192404,465,41.0,39.0,64.0,-0.68088,0,22.13785523,78.03321609
192411,70,11.0,11.0,8.0,0.90944,0,21.81237961,80.19425425
192415,1770,63.0,56.0,87.0,-1.0478,0,21.56255872,80.42824397
192416,155,18.0,18.0,42.0,-0.55292,0,24.64207458,77.75227096
192418,1535,75.0,53.0,139.0,-1.09309,0,24.19111779,80.72239107
192421,1185,62.0,59.0,80.0,-0.94197,0,24.50472209,77.79523403
192426,385,23.0,20.0,0.0,-0.0215,0,24.57912227,77.7275752
192432,875,45.0,75.0,151.0,-0.76438,0,24.97547258,77.85767663
192441,1376,78.0,80.0,154.0,-0.89085,0,22.28209225,75.28526818
192444,10,1.0,0.0,0.0,-1.50396,0,21.44551201,76.38106387
192453,4120,38.0,52.0,35.0,-1.08378,0,26.29416201,77.81017297
192454,3530,38.0,74.0,198.0,-1.2182,0,24.52760361,78.13589152
192456,2245,63.0,86.0,145.0,-0.93355,0,23.29324159,80.4131882
192466,1055,46.0,38.0,71.0,-0.77169,0,22.04272711,75.11959659
192467,770,56.0,56.0,52.0,-0.46372,0,22.79845747,76.06601168
192472,1210,74.0,39.0,83.0,-1.32597,0,23.32778653,81.49302472
192475,1080,63.0,63.0,101.0,-0.01455,1,23.3040314,78.10093523
192476,1675,82.0,78.0,183.0,-0.34799,0,23.64911865,76.48816524
192478,2130,75.0,72.0,113.0,-0.51331,0,24.44200473,81.67927990000001
192484,30,3.0,3.0,0.0,-0.19297,0,21.81575424,75.61596023
192485,1230,76.0,47.0,107.0,-1.28601,0,24.00224108,80.57174004
192491,1475,45.0,54.0,77.0,-1.26638,0,24.07793378,81.79633074
192493,570,32.0,32.0,44.0,0.16495,0,22.4412104,77.45552302
192494,2410,80.0,54.0,59.0,-1.349405,0,22.76128933,74.68866611
192498,1050,55.0,53.0,57.0,-0.34161,0,23.00959078,76.31814379
192503,1045,84.0,74.0,130.0,-0.84346,0,21.78430288,79.75031394
192504,905,51.0,41.0,88.0,-0.11417,0,22.29663093,77.14357519
192509,1615,56.0,56.0,127.0,0.18377,0,23.66273506,76.81072741
192511,455,42.0,42.0,53.0,0.14479,0,21.80655647,76.45753561
200001,90,6.0,0.0,0.0,-0.77694,0,17.66777353,75.90362501
200011,695,74.0,65.0,138.0,-0.35542,0,19.53747715,77.41165461
200018,210,12.0,12.0,37.0,-0.02819,1,21.21540141,79.19678714
200022,95,2.0,2.0,26.0,-1.56921,0,20.713446100000002,77.59016604
200029,50,10.0,10.0,24.0,0.61673,0,19.23293293,72.86179591
200040,105,7.0,7.0,0.0,-0.43302,0,20.85934864,77.74831216
200043,150,28.0,30.0,57.0,0.05844,0,16.7225611,74.54163889
200049,2410,70.0,80.0,76.0,-0.35281,0,19.68473423,76.20641315
200054,0,4.0,4.0,9.0,1.65392,0,18.19748462,76.03175301
200056,210,25.0,16.0,41.0,-0.58496,0,19.03497638,76.47129216
200058,190,14.0,12.0,1.0,-0.86133,0,20.51439959,74.95974531
200067,80,4.0,4.0,0.0,-0.65724,0,20.570814000000002,76.73802022
200074,1000,60.0,64.0,92.0,-0.51792,0,20.47480265,77.67382151
200078,2250,83.0,78.0,119.0,-0.2851,0,21.12547251,79.85095261
200082,1925,55.0,47.0,71.0,-0.67515,0,19.55033773,77.04001928
200097,510,35.0,35.0,88.0,0.77714,0,21.29305368,77.53021142
200101,110,9.0,7.0,0.0,-0.53943,0,19.30905343,73.02874655
200102,2225,79.0,79.0,125.0,0.15336,0,21.37519335,79.60054316
200108,320,25.0,25.0,58.0,0.17489,0,17.97109078,73.86035722
200110,630,35.0,38.0,21.0,-0.35021,0,20.59386563,78.22451508
200114,45,3.0,3.0,10.0,0.09926,0,16.90004414,74.35870574
200116,40,4.0,4.0,0.0,1.35607,0,20.32815218,77.73037908
200123,1095,88.0,83.0,129.0,-0.37645,0,19.70784276,79.16719714
200126,1464,89.0,83.0,164.0,-0.34033,2,17.77733786,73.79948591
200129,70,7.0,7.0,22.0,-0.60378,0,21.18860769,80.19774683
200133,680,42.0,42.0,82.0,0.49929,0,21.28337984,79.34338198
200134,150,11.0,11.0,0.0,-0.01322,0,17.68606624,75.92576009
200140,245,33.0,27.0,11.0,-0.34368,1,19.26172546,76.43242567
