,id,max_light,min_light,mean_light,median_light,std_light,Cluster,Access to water,Access to electricity,Acess to cellphone,Education completed,Wealth Index Factor Score,hiv blood test result,latitude,longitude,geometry
2235,140558.0,5.0,0.0,0.05,0.0,0.4974937185533102,140558,485,49.0,49.0,122.0,0.38803,0,33.14027827,75.69060133,POINT (75.69060133 33.14027827)
2236,140559.0,0.0,0.0,0.0,0.0,0.0,140559,624,55.0,55.0,110.0,-1.22885,0,33.09391128,75.92471263,POINT (75.92471263 33.09391128)
2237,140560.0,0.0,0.0,0.0,0.0,0.0,140560,175,10.0,10.0,22.0,-1.04888,0,34.538505,74.45544265,POINT (74.45544265 34.538505)
2238,140564.0,19.0,0.0,6.31,6.5,5.850974277844674,140564,179,12.0,12.0,17.0,0.15992,0,34.46624303,74.66743181,POINT (74.66743181 34.46624303)
2239,140565.0,14.0,0.0,5.98,6.0,2.9222593998480018,140565,20,4.0,4.0,2.0,-0.65038,0,33.92188387,75.06843881,POINT (75.06843881 33.92188387)
2240,140568.0,6.0,0.0,1.43,0.0,2.3632816167355086,140568,415,28.0,28.0,26.0,-0.40637,0,34.320069000000004,74.64684101,POINT (74.64684101 34.320069000000004)
2241,140569.0,52.0,0.0,19.96,16.0,11.86669288386617,140569,370,36.0,36.0,24.0,0.4527,0,32.53328355,75.14966488,POINT (75.14966488 32.53328355)
2242,140570.0,0.0,0.0,0.0,0.0,0.0,140570,25,0.0,5.0,3.0,-1.42096,0,33.14125366,75.94375962,POINT (75.94375962 33.14125366)
2243,140571.0,9.0,0.0,0.96,0.0,2.340598214132447,140571,1615,86.0,68.0,155.0,-0.81942,0,33.29062539,75.21856729,POINT (75.21856729 33.29062539)
2244,140572.0,62.0,28.0,48.93,48.0,10.162927727776086,140572,150,5.0,5.0,0.0,1.75775,0,32.65987656,74.84899134,POINT (74.84899134 32.65987656)
2245,140575.0,0.0,0.0,0.0,0.0,0.0,140575,820,37.0,43.0,39.0,-1.32634,0,33.13610378,75.94407325,POINT (75.94407325 33.13610378)
2246,140581.0,11.0,0.0,4.78,5.5,3.288099755177753,140581,170,30.0,30.0,46.0,0.09397,0,34.38785591,74.30726529,POINT (74.30726529 34.38785591)
2247,140582.0,17.0,0.0,6.52,6.0,5.032852074122585,140582,290,22.0,22.0,48.0,-0.14448,0,34.28641511,74.49367489,POINT (74.49367489 34.28641511)
2248,140583.0,5.0,0.0,1.04,0.0,2.019504889818294,140583,1295,92.0,92.0,214.0,0.0329,0,33.06227995,74.59292881,POINT (74.59292881 33.06227995)
2249,140584.0,26.0,16.0,20.02,20.0,2.34085454481905,140584,170,18.0,18.0,43.0,-0.436875,0,32.52798003,74.9360031,POINT (74.9360031 32.52798003)
2250,140588.0,0.0,0.0,0.0,0.0,0.0,140588,645,37.0,60.0,140.0,-0.64035,0,33.56642717,74.98042462,POINT (74.98042462 33.56642717)
2251,140589.0,0.0,0.0,0.0,0.0,0.0,140589,295,35.0,35.0,21.0,-0.8781,0,34.09314098,75.96495123,POINT (75.96495123 34.09314098)
2252,140593.0,5.0,0.0,0.4,0.0,1.3564659966250534,140593,5,1.0,1.0,0.0,0.19992,0,34.23097704,74.97024337,POINT (74.97024337 34.23097704)
2253,140595.0,10.0,0.0,2.97,2.5,3.1095176474816797,140595,1435,57.0,57.0,115.0,-0.57116,1,33.72068577,74.08111120000001,POINT (74.08111120000001 33.72068577)
2254,140596.0,15.0,0.0,5.05,6.0,4.960594722409804,140596,960,54.0,54.0,143.0,-0.59458,0,34.56438711,76.14360128,POINT (76.14360128 34.56438711)
2255,140597.0,13.0,0.0,4.36,6.0,4.2930641737574815,140597,150,10.0,10.0,13.0,0.459015,0,33.99266721,75.03600609,POINT (75.03600609 33.99266721)
2256,140600.0,9.0,0.0,4.64,5.0,2.655258932759666,140600,480,23.0,23.0,50.0,-0.16512,0,33.67732184,75.04697158,POINT (75.04697158 33.67732184)
2257,140602.0,0.0,0.0,0.0,0.0,0.0,140602,2205,111.0,107.0,184.0,-0.60302,0,34.45052883,74.40064357,POINT (74.40064357 34.45052883)
2258,140603.0,16.0,0.0,7.44,6.0,3.253674845463203,140603,25,5.0,5.0,15.0,1.61638,0,33.7851769,74.11114109,POINT (74.11114109 33.7851769)
2259,140606.0,28.0,0.0,9.17,6.5,8.957739670251641,140606,80,4.0,4.0,12.0,-0.546815,0,34.18096391,77.57949043,POINT (77.57949043 34.18096391)
2260,140607.0,0.0,0.0,0.0,0.0,0.0,140607,1090,98.0,98.0,214.0,-0.499295,0,34.31560528,75.95870996,POINT (75.95870996 34.31560528)
2261,140608.0,6.0,0.0,0.16,0.0,0.9134549797335387,140608,688,45.0,44.0,55.0,0.06453,0,34.21117372,77.38675056,POINT (77.38675056 34.21117372)
2262,140609.0,8.0,0.0,0.73,0.0,2.024129442501146,140609,625,48.0,56.0,62.0,-1.22219,0,33.2403285,75.76891859999999,POINT (75.76891859999999 33.2403285)
2263,140610.0,8.0,0.0,2.9,0.0,3.011644069275119,140610,1120,66.0,66.0,171.0,-0.77562,0,32.58515697,75.30924036,POINT (75.30924036 32.58515697)
2264,140615.0,6.0,0.0,3.1,5.0,2.6627053911388696,140615,1425,99.0,99.0,173.0,-0.32428,0,33.10799701,74.3280071,POINT (74.3280071 33.10799701)
2265,140616.0,0.0,0.0,0.0,0.0,0.0,140616,260,16.0,16.0,70.0,-0.726085,0,32.9935268,75.93054099,POINT (75.93054099 32.9935268)
2266,140617.0,0.0,0.0,0.0,0.0,0.0,140617,4,9.0,7.0,11.0,0.12967,0,33.26028817,76.17689462,POINT (76.17689462 33.26028817)
2267,140619.0,8.0,0.0,2.49,0.0,2.9274391539364233,140619,30,3.0,3.0,0.0,-0.49031,0,34.65865054,74.78817794,POINT (74.78817794 34.65865054)
2268,140620.0,13.0,0.0,4.16,5.0,4.139371933035251,140620,120,12.0,12.0,6.0,0.35358,0,33.02015996,74.46010184,POINT (74.46010184 33.02015996)
2269,140624.0,61.0,9.0,30.94,30.0,12.248934647552007,140624,70,10.0,10.0,0.0,-0.13041,0,32.81023731,74.80833409,POINT (74.80833409 32.81023731)
2270,140625.0,16.0,0.0,7.4,6.0,3.2124756808418025,140625,880,51.0,51.0,110.0,0.07365,0,33.77781517,74.07344312,POINT (74.07344312 33.77781517)
2271,140627.0,10.0,0.0,1.67,0.0,2.990167219404293,140627,210,15.0,24.0,2.0,-0.38786,0,34.56201329,74.2993863,POINT (74.2993863 34.56201329)
2272,140628.0,0.0,0.0,0.0,0.0,0.0,140628,253,33.0,33.0,69.0,-0.53671,0,33.61902846,74.85456305,POINT (74.85456305 33.61902846)
2273,140629.0,0.0,0.0,0.0,0.0,0.0,140629,275,32.0,32.0,74.0,-0.752705,0,33.9756459,74.51397576,POINT (74.51397576 33.9756459)
2274,140630.0,0.0,0.0,0.0,0.0,0.0,140630,1080,38.0,57.0,102.0,-1.2858,0,33.25430611,74.92733743,POINT (74.92733743 33.25430611)
2275,140633.0,0.0,0.0,0.0,0.0,0.0,140633,890,54.0,56.0,108.0,-0.83709,0,33.40843067,74.74186494,POINT (74.74186494 33.40843067)
2276,140634.0,12.0,0.0,2.7,0.0,3.479942528261063,140634,1880,110.0,110.0,232.0,-0.87328,0,33.12784338,75.25256106,POINT (75.25256106 33.12784338)
2277,140636.0,0.0,0.0,0.0,0.0,0.0,140636,178,9.0,9.0,0.0,-0.93487,0,34.04394966,77.5513453,POINT (77.5513453 34.04394966)
2278,140639.0,5.0,0.0,0.05,0.0,0.49749371855331015,140639,892,55.0,55.0,65.0,-0.21451,0,34.28307361,77.19910032,POINT (77.19910032 34.28307361)
2279,140640.0,0.0,0.0,0.0,0.0,0.0,140640,920,73.0,71.0,83.0,0.21972,0,34.56806174,77.54331158,POINT (77.54331158 34.56806174)
2280,140641.0,0.0,0.0,0.0,0.0,0.0,140641,945,62.0,62.0,94.0,-0.06991,0,0.0,0.0,POINT (0 0)
2281,140643.0,50.0,0.0,13.22,9.0,10.998709015152643,140643,140,12.0,12.0,28.0,-0.20016,0,32.57414641,75.16359912,POINT (75.16359912 32.57414641)
2282,140649.0,58.0,10.0,33.43,33.0,14.370981177358768,140649,535,33.0,33.0,30.0,1.64035,0,32.90192218,75.12781807,POINT (75.12781807 32.90192218)
2283,140656.0,58.0,0.0,19.43,11.0,16.72558220212379,140656,2445,97.0,97.0,202.0,1.2449,0,32.95787659,75.14189393,POINT (75.14189393 32.95787659)
2284,140658.0,17.0,0.0,5.82,6.0,5.678697033651295,140658,490,13.0,18.0,40.0,-0.58081,0,34.21860692,74.84617713,POINT (74.84617713 34.21860692)
2285,140659.0,13.0,0.0,7.31,7.0,2.3396367239381415,140659,3765,80.0,82.0,139.0,-0.40709,0,32.79548316,75.15072232,POINT (75.15072232 32.79548316)
2286,140668.0,12.0,0.0,4.8,5.0,3.304542328371661,140668,1795,66.0,66.0,104.0,-0.2083,0,33.6207769,75.20950604,POINT (75.20950604 33.6207769)
2287,140669.0,16.0,0.0,4.94,5.0,5.027564022466547,140669,550,43.0,43.0,34.0,-0.48812,0,33.41760271,75.20775382,POINT (75.20775382 33.41760271)
2288,140672.0,13.0,0.0,3.76,5.0,4.01776057026797,140672,1395,95.0,95.0,107.0,0.99283,0,33.082390999999994,74.52451479999999,POINT (74.52451479999999 33.082390999999994)
2289,140676.0,10.0,0.0,5.13,6.0,3.0648164708510692,140676,155,14.0,14.0,24.0,-0.5114449999999999,0,33.62637579,75.13529507,POINT (75.13529507 33.62637579)
2290,140679.0,0.0,0.0,0.0,0.0,0.0,140679,1400,32.0,39.0,16.0,-0.57112,0,33.36549419,74.59797316,POINT (74.59797316 33.36549419)
2291,140680.0,6.0,0.0,1.22,0.0,2.2431228232087514,140680,70,9.0,9.0,12.0,-0.52203,0,34.31507129,74.62044651,POINT (74.62044651 34.31507129)
2292,140681.0,7.0,0.0,0.35,0.0,1.4026760139105539,140681,275,8.0,15.0,28.0,-1.06069,0,34.4221549,74.72081264,POINT (74.72081264 34.4221549)
2293,140684.0,16.0,0.0,6.92,7.0,4.7616803756657164,140684,345,30.0,30.0,73.0,0.3807,0,33.43574588,75.20150224,POINT (75.20150224 33.43574588)
2294,140691.0,15.0,0.0,6.51,6.0,4.257922028407753,140691,130,8.0,8.0,14.0,-0.19703,0,33.71914112,75.08515353,POINT (75.08515353 33.71914112)
2295,140696.0,28.0,0.0,14.06,13.0,7.569438552495159,140696,150,12.0,12.0,3.0,0.56044,0,34.15105372,77.59230297,POINT (77.59230297 34.15105372)
2296,140697.0,28.0,0.0,9.7,8.0,8.578461400507669,140697,245,18.0,18.0,23.0,0.1854249999999999,0,34.1275689,77.53163031,POINT (77.53163031 34.1275689)
2297,140698.0,22.0,6.0,13.91,15.0,4.521271944928772,140698,245,23.0,23.0,46.0,0.17467,0,32.46145106,75.38897527,POINT (75.38897527 32.46145106)
2298,140701.0,0.0,0.0,0.0,0.0,0.0,140701,665,62.0,68.0,70.0,-0.85981,0,33.52948717,74.92798308,POINT (74.92798308 33.52948717)
2299,140703.0,8.0,0.0,3.27,5.0,3.097918656130273,140703,210,8.0,8.0,0.0,0.07188,0,34.30247723,74.86620637,POINT (74.86620637 34.30247723)
2300,140704.0,8.0,0.0,1.71,0.0,2.5309879493984164,140704,370,26.0,26.0,48.0,0.11149,0,33.76742596,75.03266500000001,POINT (75.03266500000001 33.76742596)
2301,140705.0,15.0,0.0,8.85,9.0,2.108909670896314,140705,440,33.0,33.0,40.0,0.29868,0,34.02126647,74.98965427,POINT (74.98965427 34.02126647)
2302,140708.0,0.0,0.0,0.0,0.0,0.0,140708,612,32.0,27.0,54.0,-0.796295,0,34.56341382,74.37605523,POINT (74.37605523 34.56341382)
2303,140711.0,0.0,0.0,0.0,0.0,0.0,140711,130,10.0,10.0,16.0,-0.43787,0,33.42287151,75.61479931,POINT (75.61479931 33.42287151)
2304,140715.0,44.0,0.0,18.18,15.0,11.335237095005997,140715,420,22.0,22.0,41.0,0.66288,0,32.39863824,75.62280117,POINT (75.62280117 32.39863824)
2305,140716.0,21.0,0.0,10.44,10.0,4.605040716432375,140716,695,56.0,56.0,113.0,0.16252,0,33.11230246,74.81912726,POINT (74.81912726 33.11230246)
2306,140718.0,0.0,0.0,0.0,0.0,0.0,140718,1040,78.0,78.0,96.0,-0.20472,0,34.36105009,76.35356676,POINT (76.35356676 34.36105009)
2307,140719.0,0.0,0.0,0.0,0.0,0.0,140719,795,39.0,39.0,55.0,0.34112,0,32.90552942,75.47078273,POINT (75.47078273 32.90552942)
2308,140720.0,43.0,5.0,16.2,13.0,10.204900783447137,140720,85,13.0,13.0,54.0,-0.54041,0,33.97820034,74.82811737,POINT (74.82811737 33.97820034)
2309,140722.0,8.0,0.0,1.51,0.0,2.73676816701744,140722,50,5.0,5.0,34.0,-0.26954,0,33.76669863,74.92585721,POINT (74.92585721 33.76669863)
2310,140723.0,6.0,0.0,2.32,0.0,2.641514716975849,140723,495,35.0,35.0,92.0,0.21477,0,33.53334229,74.36954254,POINT (74.36954254 33.53334229)
2311,140724.0,9.0,0.0,2.36,0.0,2.7185290140073914,140724,280,17.0,17.0,30.0,-0.63687,0,33.82116316,74.14704438,POINT (74.14704438 33.82116316)
2312,140727.0,0.0,0.0,0.0,0.0,0.0,140727,2440,91.0,91.0,126.0,-0.50876,0,32.76820967,75.57201201,POINT (75.57201201 32.76820967)
2313,140731.0,15.0,0.0,4.48,0.0,5.131237667463865,140731,1150,89.0,87.0,154.0,0.31612,0,34.57063721,76.12857019,POINT (76.12857019 34.57063721)
2314,140733.0,10.0,0.0,3.29,0.0,3.456284131838701,140733,30,3.0,3.0,11.0,-0.08226,0,34.27850763,74.72100358,POINT (74.72100358 34.27850763)
2315,140734.0,6.0,0.0,0.68,0.0,1.7713271860387625,140734,60,6.0,6.0,31.0,-0.4421,0,33.9863835,74.57595785,POINT (74.57595785 33.9863835)
2316,140738.0,0.0,0.0,0.0,0.0,0.0,140738,880,38.0,38.0,45.0,-0.29083,0,33.10615898,75.02602547,POINT (75.02602547 33.10615898)
2317,140739.0,23.0,0.0,10.31,9.0,6.02776077826584,140739,1515,51.0,45.0,93.0,-1.14973,0,33.20006959,75.30727318,POINT (75.30727318 33.20006959)
2318,140740.0,15.0,0.0,5.03,6.0,5.002909153682485,140740,115,9.0,9.0,26.0,-0.19844,0,34.55963066,76.12598316,POINT (76.12598316 34.55963066)
2319,140741.0,5.0,0.0,1.69,0.0,2.3566713814191402,140741,395,40.0,35.0,29.0,0.2796,0,33.79419428,75.00946829,POINT (75.00946829 33.79419428)
2320,140742.0,0.0,0.0,0.0,0.0,0.0,140742,120,6.0,6.0,7.0,-0.51008,0,33.68143401,74.73150199,POINT (74.73150199 33.68143401)
2321,140745.0,7.0,0.0,1.48,0.0,2.389476930208785,140745,2030,114.0,109.0,114.0,0.7897000000000001,0,32.74652862,75.27070788,POINT (75.27070788 32.74652862)
2322,140746.0,19.0,0.0,6.17,6.0,4.853977750258029,140746,1040,61.0,61.0,49.0,-0.81885,0,33.23677665,75.27648996,POINT (75.27648996 33.23677665)
2323,140748.0,8.0,0.0,3.59,5.0,2.6686888166288703,140748,1014,52.0,52.0,25.0,0.18608,0,33.45302867,74.3454306,POINT (74.3454306 33.45302867)
2324,140750.0,16.0,0.0,4.85,5.0,5.301650686342887,140750,455,43.0,42.0,85.0,-0.37075,0,33.44689952,75.23702837,POINT (75.23702837 33.44689952)
2325,140751.0,16.0,0.0,2.51,0.0,4.107298382148537,140751,170,15.0,15.0,10.0,-0.72404,0,33.13326715,75.59124599,POINT (75.59124599 33.13326715)
2326,140753.0,7.0,0.0,2.17,0.0,2.679757451710882,140753,4335,112.0,113.0,148.0,-0.88959,0,33.7086984,74.08079572,POINT (74.08079572 33.7086984)
2327,140754.0,5.0,0.0,0.55,0.0,1.5644487847162016,140754,90,6.0,6.0,11.0,-0.14974,0,34.4017456,74.52502106,POINT (74.52502106 34.4017456)
2328,140759.0,0.0,0.0,0.0,0.0,0.0,140759,645,37.0,56.0,74.0,-1.03054,0,33.19307732,75.85892192,POINT (75.85892192 33.19307732)
2329,140760.0,13.0,0.0,6.21,6.0,3.55610742244944,140760,1685,62.0,57.0,65.0,-0.8512,0,33.58922702,75.16796742,POINT (75.16796742 33.58922702)
2330,140761.0,16.0,0.0,4.46,2.5,4.9988398654087725,140761,590,24.0,24.0,53.0,0.3710799999999999,0,33.16068178,75.53453192,POINT (75.53453192 33.16068178)
2331,140762.0,0.0,0.0,0.0,0.0,0.0,140762,150,21.0,21.0,57.0,-0.61256,0,34.46627066,74.40820578,POINT (74.40820578 34.46627066)
2332,140764.0,0.0,0.0,0.0,0.0,0.0,140764,945,15.0,15.0,22.0,-0.86883,0,33.14861943,75.69624476,POINT (75.69624476 33.14861943)
2333,140765.0,0.0,0.0,0.0,0.0,0.0,140765,585,46.0,46.0,99.0,0.44729,0,32.75709964,75.50441862,POINT (75.50441862 32.75709964)
2334,140768.0,13.0,0.0,3.31,0.0,3.9640761849389325,140768,705,47.0,47.0,65.0,0.36975,0,33.17846669,75.25221888,POINT (75.25221888 33.17846669)
2335,140771.0,16.0,0.0,3.88,4.5,4.3847006739343115,140771,1575,65.0,59.0,162.0,-0.48763,0,33.12476748,75.25509361,POINT (75.25509361 33.12476748)
2336,140774.0,0.0,0.0,0.0,0.0,0.0,140774,865,60.0,59.0,26.0,-0.116965,0,34.06852488,78.09601223,POINT (78.09601223 34.06852488)
2337,140775.0,9.0,0.0,6.3,6.0,1.1704699910719627,140775,65,14.0,14.0,29.0,-0.08961,0,33.92192889,74.90306041,POINT (74.90306041 33.92192889)
2338,140776.0,0.0,0.0,0.0,0.0,0.0,140776,240,4.0,4.0,13.0,-0.2097,0,33.1701267,75.70272277,POINT (75.70272277 33.1701267)
2339,140783.0,5.0,0.0,0.18,0.0,0.8874683092933515,140783,1195,75.0,83.0,106.0,-0.25313,0,33.86661163,75.23046093,POINT (75.23046093 33.86661163)
2340,140784.0,11.0,0.0,4.26,5.0,3.339520923725437,140784,480,31.0,19.0,30.0,-0.96177,0,34.28295523,74.65221057,POINT (74.65221057 34.28295523)
2341,140786.0,0.0,0.0,0.0,0.0,0.0,140786,740,51.0,57.0,77.0,-0.8099,0,33.659344299999994,74.6393076,POINT (74.6393076 33.659344299999994)
2342,140794.0,0.0,0.0,0.0,0.0,0.0,140794,635,48.0,47.0,45.0,0.11996,0,34.35621729,77.2361229,POINT (77.2361229 34.35621729)
2343,140795.0,0.0,0.0,0.0,0.0,0.0,140795,680,28.0,20.0,31.0,-0.72361,0,0.0,0.0,POINT (0 0)
2344,140796.0,0.0,0.0,0.0,0.0,0.0,140796,370,16.0,16.0,22.0,-0.1477699999999999,0,34.2151558,75.0029312,POINT (75.0029312 34.2151558)
2345,140797.0,6.0,0.0,0.16,0.0,0.9134549797335387,140797,690,56.0,47.0,130.0,0.03377,0,34.08970488,74.22521437,POINT (74.22521437 34.08970488)
2346,140805.0,5.0,0.0,0.19,0.0,0.9348261870529732,140805,400,27.0,27.0,45.0,-0.13466,0,33.71279253,74.28144083,POINT (74.28144083 33.71279253)
2347,140808.0,6.0,0.0,0.85,0.0,1.8940696924875815,140808,1260,76.0,73.0,198.0,-0.51991,0,33.31945525,74.84277946,POINT (74.84277946 33.31945525)
2348,140809.0,9.0,0.0,4.75,5.5,2.3637893307145625,140809,2005,111.0,102.0,140.0,-0.61832,0,32.85738123,75.28097524,POINT (75.28097524 32.85738123)
2349,140813.0,10.0,0.0,2.88,0.0,3.2257712256141167,140813,80,16.0,16.0,29.0,0.26053,0,34.50075731,74.28770166,POINT (74.28770166 34.50075731)
2350,140820.0,0.0,0.0,0.0,0.0,0.0,140820,1225,83.0,83.0,117.0,0.27293,0,33.63011774,74.4915345,POINT (74.4915345 33.63011774)
2351,140823.0,62.0,12.0,36.26,36.5,14.71028211830079,140823,70,7.0,7.0,1.0,-0.79027,0,32.76961303,74.89879259,POINT (74.89879259 32.76961303)
2352,140824.0,11.0,0.0,3.0,0.0,3.778888725538237,140824,440,8.0,14.0,12.0,0.04433,0,33.7201329,74.80321497,POINT (74.80321497 33.7201329)
2353,140825.0,7.0,0.0,2.51,0.0,2.9444693919278566,140825,525,35.0,35.0,67.0,-0.2719,0,34.10674196,74.10583166,POINT (74.10583166 34.10674196)
2354,140830.0,6.0,0.0,0.61,0.0,1.6546600859391032,140830,265,19.0,19.0,8.0,-0.56229,0,33.68889243,74.90684032,POINT (74.90684032 33.68889243)
2355,140832.0,0.0,0.0,0.0,0.0,0.0,140832,1543,75.0,75.0,50.0,0.25013,0,33.97963154,77.85038059,POINT (77.85038059 33.97963154)
2356,140835.0,9.0,0.0,3.25,5.0,3.3147398087934445,140835,1750,81.0,81.0,101.0,-0.14739,0,33.20926888,74.44357753,POINT (74.44357753 33.20926888)
2357,140845.0,0.0,0.0,0.0,0.0,0.0,140845,210,0.0,6.0,12.0,-1.29478,0,33.29329591,76.28485982,POINT (76.28485982 33.29329591)
2358,140846.0,15.0,0.0,5.97,6.0,3.418932581961803,140846,155,11.0,15.0,30.0,-0.30342,0,33.6441435,75.12858645,POINT (75.12858645 33.6441435)
2359,140849.0,22.0,7.0,14.71,15.0,3.5617271091424167,140849,45,9.0,9.0,0.0,1.07221,0,32.43938054,75.39488139,POINT (75.39488139 32.43938054)
2360,140850.0,15.0,0.0,6.12,6.0,4.19351880882869,140850,145,21.0,21.0,59.0,-0.56994,0,33.72108261,75.08505311,POINT (75.08505311 33.72108261)
2361,140853.0,39.0,6.0,20.91,21.0,9.2174779630873,140853,20,2.0,2.0,0.0,-0.77874,0,32.62110416,75.00280228,POINT (75.00280228 32.62110416)
2362,140856.0,6.0,0.0,0.62,0.0,1.683923988783342,140856,350,25.0,25.0,45.0,-0.87104,0,34.45664811,74.34302684,POINT (74.34302684 34.45664811)
2363,140858.0,0.0,0.0,0.0,0.0,0.0,140858,240,22.0,22.0,26.0,0.36874,0,34.35423508,74.72458534,POINT (74.72458534 34.35423508)
2364,140863.0,28.0,0.0,11.98,11.0,8.373744682040407,140863,345,41.0,39.0,28.0,0.78488,0,34.1188703,77.57978334,POINT (77.57978334 34.1188703)
2365,140868.0,12.0,0.0,2.09,0.0,3.423726040441904,140868,1845,122.0,122.0,222.0,-0.20318,0,34.42606797,76.04452435,POINT (76.04452435 34.42606797)
2366,140869.0,0.0,0.0,0.0,0.0,0.0,140869,475,29.0,29.0,30.0,-0.4491,0,34.35382951,74.63575294,POINT (74.63575294 34.35382951)
2367,140875.0,7.0,0.0,0.74,0.0,1.9267589366602142,140875,235,21.0,21.0,23.0,-0.17322,0,34.52405967,74.04370559,POINT (74.04370559 34.52405967)
2368,140877.0,0.0,0.0,0.0,0.0,0.0,140877,174,7.0,23.0,55.0,-1.36589,0,33.24437739,75.62070534,POINT (75.62070534 33.24437739)
2369,140881.0,5.0,0.0,0.68,0.0,1.6904437287292353,140881,450,27.0,21.0,30.0,-0.77016,0,33.86001571,75.27067746,POINT (75.27067746 33.86001571)
2370,140882.0,7.0,4.0,5.73,6.0,0.6907242575731649,140882,1100,62.0,57.0,64.0,0.13521,0,33.61316634,74.16117390000001,POINT (74.16117390000001 33.61316634)
2371,140884.0,55.0,12.0,31.41,31.0,11.99257687071465,140884,30,3.0,3.0,11.0,1.24868,0,32.38342664,75.54531409,POINT (75.54531409 32.38342664)
2372,140886.0,6.0,0.0,2.65,4.0,2.5194245374688244,140886,100,10.0,10.0,23.0,1.786115,0,33.67240704,74.14919386,POINT (74.14919386 33.67240704)
2373,140888.0,0.0,0.0,0.0,0.0,0.0,140888,3787,97.0,124.0,197.0,-1.14902,0,33.20496768,74.64543155,POINT (74.64543155 33.20496768)
2374,140892.0,6.0,0.0,1.03,0.0,2.071014244277426,140892,145,19.0,19.0,30.0,-0.50666,0,34.00179197,74.60974439,POINT (74.60974439 34.00179197)
2375,140894.0,6.0,0.0,0.26,0.0,1.136837719289785,140894,1850,61.0,82.0,224.0,-1.01398,0,33.30450996,74.95884790000001,POINT (74.95884790000001 33.30450996)
2376,140895.0,8.0,0.0,1.33,0.0,2.545800463508482,140895,2040,78.0,78.0,97.0,-0.37465,0,33.25087211,74.98176961,POINT (74.98176961 33.25087211)
2377,140896.0,58.0,6.0,27.62,23.5,17.526425762259688,140896,30,3.0,3.0,9.0,0.55143,0,32.9395321,75.13315468,POINT (75.13315468 32.9395321)
2378,140897.0,8.0,0.0,4.7,6.0,3.1224989991991996,140897,515,29.0,29.0,24.0,0.14886,0,32.54032695,75.6442717,POINT (75.6442717 32.54032695)
2379,140899.0,5.0,0.0,0.94,0.0,1.9432961688841979,140899,1595,76.0,76.0,154.0,-0.40561,0,33.77653856,74.25768175,POINT (74.25768175 33.77653856)
2380,140900.0,9.0,0.0,3.68,5.0,3.117306529682316,140900,250,17.0,17.0,6.0,-0.68781,0,33.61831899,75.11273993,POINT (75.11273993 33.61831899)
2381,140903.0,5.0,0.0,1.19,0.0,2.1198820721917526,140903,2160,106.0,99.0,152.0,0.414825,0,33.03594153,74.60360283,POINT (74.60360283 33.03594153)
2382,140904.0,15.0,0.0,5.03,6.0,5.002909153682485,140904,1185,93.0,93.0,152.0,-0.11542,0,34.55899063,76.12824782,POINT (76.12824782 34.55899063)
2383,140907.0,7.0,0.0,3.34,5.0,2.8397887245356825,140907,1260,62.0,52.0,87.0,-0.49025,0,32.59514591,75.24026572,POINT (75.24026572 32.59514591)
2384,140909.0,63.0,15.0,42.07,41.5,14.652818841437986,140909,70,7.0,7.0,23.0,1.82093,0,32.76165597,74.89233062,POINT (74.89233062 32.76165597)
2385,140912.0,0.0,0.0,0.0,0.0,0.0,140912,550,32.0,25.0,114.0,-0.45965,0,33.24582292,74.88426383,POINT (74.88426383 33.24582292)
2386,140914.0,58.0,7.0,31.4,32.0,16.024980499208105,140914,1605,95.0,95.0,111.0,1.11733,0,32.88988542,75.11377752,POINT (75.11377752 32.88988542)
2387,140916.0,8.0,0.0,3.4,5.0,2.932575659723036,140916,160,12.0,12.0,30.0,-0.10234,0,33.69720528,75.04729873,POINT (75.04729873 33.69720528)
2388,140920.0,9.0,0.0,3.68,5.0,3.117306529682316,140920,200,8.0,12.0,0.0,0.08215,0,33.61424861,75.11355699,POINT (75.11355699 33.61424861)
2389,140921.0,7.0,0.0,3.3,5.0,2.7294688127912363,140921,2925,109.0,109.0,188.0,-0.38985,0,32.89083732,75.27298005,POINT (75.27298005 32.89083732)
2390,140922.0,15.0,0.0,1.53,0.0,3.645421786295792,140922,605,19.0,19.0,44.0,-0.68063,0,33.18564705,75.50631742,POINT (75.50631742 33.18564705)
2391,140923.0,13.0,0.0,3.6,0.0,4.24735211631906,140923,310,17.0,17.0,34.0,-0.07342,0,33.54005551,75.15420972,POINT (75.15420972 33.54005551)
2392,140928.0,10.0,0.0,3.28,5.0,3.1179480431848123,140928,910,82.0,75.0,150.0,-0.66508,0,34.52411517,74.2195038,POINT (74.2195038 34.52411517)
2393,140929.0,0.0,0.0,0.0,0.0,0.0,140929,360,19.0,16.0,33.0,-1.34658,0,33.35678996,75.58677141,POINT (75.58677141 33.35678996)
2394,140930.0,0.0,0.0,0.0,0.0,0.0,140930,350,31.0,31.0,26.0,-0.46094,0,34.37040715,76.28296272,POINT (76.28296272 34.37040715)
2395,140932.0,12.0,0.0,5.2,6.0,2.6419689627245813,140932,230,20.0,20.0,25.0,-0.13201,0,33.64670292,75.17281544,POINT (75.17281544 33.64670292)
2396,140933.0,0.0,0.0,0.0,0.0,0.0,140933,3205,119.0,119.0,116.0,-0.29724,0,32.75789616,75.42796455,POINT (75.42796455 32.75789616)
2397,140934.0,23.0,0.0,11.1,10.0,4.8918299234540035,140934,20,2.0,2.0,18.0,-0.17647,0,33.74083549,75.15970611,POINT (75.15970611 33.74083549)
